industry2_name,industry2_code,Unnamed: 0,symbol,net_profit_cagr,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares
水泥制造,S6101,5,SH600802,-23.54899945971445,1.0164,11,-0.71,False,0.01,1.7992,458248400,6.98,1.14,5.4342,-14.46,3198573832,3198573832,1.146,100,15.43627974095732,142.26,0.14,12.86944097069143,19795218.0,-0.05,757526400000,-1762158.0,2828720.0,0.92,1.799,20147.0,0.62,250.0,福建水泥,13.136,458248400
水泥制造,S6101,6,SH600883,89.26330502970683,95.3648,11,-0.8300000000000001,False,0.01,2.83,236088000,8.35,1.43,,8.82,1971334800,1971334800,0.359,100,4.587876935149765,376.65,0.0,-17.79619821173775,7762585.0,-0.07,818352000000,-1234211.0,928042.0,0.74,2.802,6228.0,0.39,-99.02,博闻科技,62.533,236088000
水泥制造,S6101,7,SZ000401,-35.02321406712614,0.4651,11,-0.88,False,0.01,1.296,1413332363,12.33,1.45,1.8542,-9.64,17426388036,17430281036,4.055,100,18.88325802859782,723.54,0.0,22.86395996809867,93630876.08,-0.11,834681600000,-14071719.0,7573803.0,0.88,1.173,81899.0,0.54,29.18,冀东水泥,5.66,1413648097
水泥制造,S6101,8,SZ000546,1.605459280787968,0.5022,11,-0.9,False,0.01,1.0372,688461428,6.62,1.35,6.5274,-11.97,4557614653,4730945902,0.906,100,11.00412063830336,47.56,-0.15,28.23786391421392,20176086.0,-0.06,755884800000,-1892130.0,3041500.0,1.05,1.038,8718.0,0.44,110.0,金圆股份,9.888,714644396
水泥制造,S6101,9,SH600668,-10.40821532400051,1.1767,11,-1.0,False,0.01,0.9076000000000001,344083828,11.94,1.41,5.8316,-14.59,4108360906,4108360906,3.35,100,13.04600002995179,476.78,0.0,11.98274869188811,26207317.0,-0.12,743788800000,-1851703.0,2183968.0,1.05,0.908,22904.0,0.63,-86.9,尖峰集团,7.462,344083828
水泥制造,S6101,10,SH600801,31.09729070811791,1.1774,11,-1.0,False,0.01,1.6906,1361879855,17.8,1.33,4.5189,-8.91,24241461419,37319477419,6.067,100,26.21892455111496,71.48,-0.06,19.78291907569034,124217476.0,-0.18,757526400000,-66613.0,6965878.0,0.8300000000000001,1.533,80363.0,0.51,152.63,华新水泥,6.209,2096599855
水泥制造,S6101,11,SZ002233,3.998150345962625,1.619,11,-1.16,False,0.01,1.1963,1191860360,10.26,1.54,4.83,-16.54,12228487294,12232741664,7.31,100,17.39595419013313,74.14,0.0,17.17509465970928,48818170.0,-0.12,1210867200000,-3656401.0,4755000.0,0.65,1.139,61733.0,0.4,62.81,塔牌集团,6.757,1192275016
水泥制造,S6101,12,SH600326,-7.990170162918176,0.8392000000000001,11,-1.33,False,0.01,1.4572,918537286,6.7,1.77,12.3058,-4.56,6154199816,6154199816,1.194,100,11.25359907377214,195.56,0.0,34.82246034145049,57998643.0,-0.09,979574400000,-13223663.0,8644860.0,1.23,1.457,36889.0,0.9400000000000001,176.45,西藏天路,13.759,918537286
水泥制造,S6101,13,SH600425,-17.93594801808013,1.4583,11,-1.44,False,0.01,1.0149,1378790086,3.42,2.02,6.748,-7.57,4715462094,4715462094,0.0,100,5.802187114703861,151.42,0.0,40.16085556084843,20471324.0,-0.05,1058976000000,-1765924.0,5963766.0,0.74,1.015,29562.0,0.43,87.44,青松建化,17.623,1378790086
水泥制造,S6101,14,SZ000789,18.80611686484861,0.6723,11,-1.89,False,0.01,1.519,797379134,11.44,2.4,3.86,-9.48,9122017293,9122233589,6.119,100,25.8220715069156,892.71,0.0,25.78730394055504,63382613.74,-0.22,874944000000,-6909617.0,5504980.0,0.73,1.39,54102.0,0.6900000000000001,0.0,万年青,5.873,797398041
水泥制造,S6101,15,SH600720,101.5580750961412,1.0346,11,-1.93,False,0.01,1.1304,776162687,10.68,2.2,3.5418,-17.24,8289417497,8290780212,6.367,100,20.04644763241792,69.52,0.0,22.24800543691059,99043614.0,-0.21,837446400000,-22095284.0,9228673.0,0.87,1.054,49269.0,1.19,57.5,祁连山,5.635,776290282
水泥制造,S6101,16,SZ000877,,1.5084,11,-2.08,False,0.01,1.3518,880094724,13.17,2.38,5.1527,-10.1,11590847515,13811681370,3.645,100,16.06526336012842,673.02,0.15,26.94470226324906,172243108.01,-0.28,915638400000,-15573602.0,12971003.0,1.09,1.289,83374.0,1.47,0.0,天山股份,8.455,1048722959
水泥制造,S6101,17,SH600585,11.68225841928596,1.1626,11,-2.37,False,0.01,1.3705,3999702579,41.13,2.54,5.821,-16.56,164507767074,217960315074,5.154,100,23.25628964277425,563.39,-0.12,26.76437829084824,717681498.0,-1.0,1013011200000,-53212484.0,17316954.0,0.9400000000000001,1.301,554236.0,0.43,57.8,海螺水泥,6.05,5299302579
水泥制造,S6101,18,SH600449,,1.04,11,-2.62,False,0.01,0.9198000000000001,478181042,11.54,3.04,4.6498,-8.45,5518209225,5518209225,5.806,100,16.5462036491679,519.23,0.09,22.9679494368032,52728786.0,-0.31,1062086400000,-6127411.0,4528202.0,1.79,0.873,23950.0,0.9500000000000001,17.01,宁夏建材,5.61,478181042
铁路运输,S4207,0,SH601006,2.334285263042734,1.2884,11,-0.15,False,0.01,0.8058000000000001,14866791491,6.54,0.76,5.784,1.24,97228816351,97228816351,7.339,100,9.97388804112522,95.31,-0.3,3.277782619862956,155665908.0,-0.01,1154361600000,717988.0,23792086.0,0.8,0.805,275708.0,0.16,11.52,大秦铁路,8.112,14866791491
铁路运输,S4207,1,SH601333,,0.8878,11,-0.47,False,0.01,0.5365,5652237000,2.13,0.47,24.5306,-4.05,12039264810,15087933810,0.0,100,-0.6656606283636021,-57.42,-0.47,-1.146497566967885,28199630.0,-0.01,1166716800000,-67455.0,13211537.0,0.97,0.537,42799.0,0.23,64.1,广深铁路,,7083537000
铁路运输,S4207,2,SH601816,-32.07782921036399,10.054,11,-0.75,False,0.01,1.4115,27328695141,5.29,1.69,21.7381,-6.54,144568797296,259773303592,0.622,100,1.756934715620895,-8.97,0.0,-3.294632369250794,369512547.0,-0.04,1579104000000,-3480035.0,70033087.0,0.91,1.411,69634.0,0.26,38.73,京沪高铁,80.497,49106484611
铁路运输,S4207,3,SH600125,-13.11944712033354,0.4234,11,-0.8,False,0.01,1.0398,1305521874,4.95,1.2,14.5887,-16.12,6462333276,6462333276,2.02,100,6.050186310808858,234.1,0.0,-0.275018121833758,29806559.0,-0.04,894816000000,-8148820.0,5999017.0,0.9,1.019,49852.0,0.46,0.0,铁龙物流,17.148,1305521874
铁路运输,S4207,4,SZ000557,13.79760269385504,5.4732,11,-1.09,False,0.01,1.0168,1457916198,3.63,1.36,27.1749,-7.63,5292235799,5293900288,0.0,100,3.599472178737761,480.61,-0.27,16.77114044728691,14500627.2,-0.04,771782400000,-2030801.0,3982040.0,0.78,1.017,18037.0,0.27,29.15,西部创业,28.759,1458374735
通用机械,S6401,0,SZ300222,120.9544793980307,3.1644,11,5.53,False,0.01,4.919,543471845,12.4,5.45,,20.27,6739050878,8974649916,0.0,100,-0.01086337485493,142.39,0.32,0.251064596536942,785197100.85,0.65,1306252800000,39179239.0,63988934.0,1.36,4.921,40720.0,11.77,-3.55,科大智能,,723762090
通用机械,S6401,1,SZ300400,11.24856043128524,4.5511,11,5.26,False,0.01,5.9869,182392912,17.0,9.04,17.2172,36.03,3100679504,4124638600,0.588,100,19.09088458980098,423.87,-0.29,18.65736030957867,215140419.4,0.85,1412870400000,1781855.0,12805216.0,0.77,5.782,17398.0,7.02,43.95,劲拓股份,33.414,242625800
通用机械,S6401,2,SZ002026,71.4927933624798,2.2363,11,5.24,False,0.01,2.0716,423119119,12.86,9.25,16.9341,13.81,5441311870,5442689176,0.778,100,12.63717805299093,14.51,0.08,33.67781822363624,347826355.98,0.64,1090857600000,34385050.0,27261340.0,3.13,2.038,16682.0,6.44,24.19,山东威达,17.128,423226219
通用机械,S6401,3,SZ300278,,0.9377000000000001,11,4.62,False,0.01,,436539513,2.72,5.38,21.2804,-41.51,1187387475,1565948641,0.0,100,854.6739704555911,-35.05,-0.37,-11.39403065611981,56894489.6,0.12,1323964800000,-1864878.0,20861010.0,1.14,,14472.0,4.78,8.09,*ST华昌,,575716412
通用机械,S6401,4,SH603131,59.66394989625164,4.788,11,4.19,False,0.01,4.6063,297366779,18.14,7.41,45.2836,-38.95,5394233371,5768162152,1.103,100,10.14734681033162,262.65,0.0,39.16531961792475,128823707.0,0.73,1465228800000,19352908.0,7055672.0,2.87,4.382,8730.0,2.37,44.0,上海沪工,44.56,317980273
通用机械,S6401,5,SZ002884,31.59197150713648,5.121,11,4.05,False,0.01,4.7814,270996640,23.39,5.07,29.8726,42.87,6338611410,8317431209,3.97,100,19.33800083059023,220.04,0.0,32.18449041206846,69271273.99,0.91,1499702400000,3644889.0,2991268.0,1.93,4.019,15074.0,1.1,44.01,凌霄泵业,21.586,355597743
通用机械,S6401,6,SZ300095,,2.549,11,3.87,False,0.01,2.5754,275616523,9.93,6.8,14.5287,-3.12,2736872073,3760598780,0.504,100,14.09324929260511,18.81,-0.3,39.2725574146688,149554303.87,0.37,1280246400000,3161024.0,15195501.0,1.74,2.573,17666.0,5.51,64.01,华伍股份,19.788,378710854
通用机械,S6401,7,SZ002158,66.31826246430896,5.5707,11,3.42,False,0.01,6.4247,530730912,26.34,5.58,26.6032,76.89,13979452222,14088786744,1.253,100,18.40577694967125,140.14,-0.15,33.09531032654012,216231962.32,0.87,1187280000000,14408696.0,8303875.0,1.54,5.946,31654.0,1.56,263.44,汉钟精机,34.49,534881805
通用机械,S6401,8,SZ002282,53.25167200396454,3.99,11,2.79,False,0.01,1.7966,319966087,10.67,6.26,22.9222,10.74,3414038148,5803886364,0.75,100,6.042156077909171,33.93,0.09,28.39952370193039,93159870.73,0.29,1250784000000,20019908.0,8690117.0,3.34,1.772,12214.0,2.72,42.0,博深股份,34.931,543944364
通用机械,S6401,9,SH600172,,3.5828,11,2.47,False,0.01,2.9705,1224222286,6.65,6.63,16.0003,102.74,8141078202,9590526765,0.0,100,-24.94810227925837,314.07,0.3,6.475412357742316,999630150.0,0.16,912009600000,-3853196.0,153633879.0,1.31,2.969,109862.0,12.55,0.0,黄河旋风,,1442184476
通用机械,S6401,10,SZ300421,58.54490184497789,4.6547,11,2.33,False,0.01,3.4568,185752026,16.66,5.1,36.0943,127.06,3094628753,4126605431,0.6000000000000001,100,7.412608204199879,224.32,-0.18,23.21109249956643,97001489.58,0.38,1424102400000,6837919.0,5872696.0,0.6900000000000001,3.386,6774.0,3.16,44.03,力星股份,47.359,247695404
通用机械,S6401,11,SZ000595,,18.3931,11,1.95,False,0.01,3.9142,1137282816,3.14,3.9,,58.59,3571068042,3575380989,0.0,100,2.462686623858219,90.31,0.0,-28.27513537155526,28534357.62,0.06,829843200000,1272165.0,9123592.0,0.55,3.925,14411.0,0.8,114.46,*ST宝实,240.317,1138656366
通用机械,S6401,12,SZ300554,9.293948943177167,6.6185,11,1.93,False,0.01,3.3255,55154771,18.48,4.91,49.7429,-18.09,1019260168,1729924812,0.216,100,4.304472227446376,87.17,-0.05,-6.676097672269099,80292056.35,0.35,1492704000000,-2503273.0,4431042.0,0.77,3.3,10647.0,8.03,44.03,三超新材,74.201,93610650
通用机械,S6401,13,SZ002520,1.884733089142898,2.7628,11,1.88,False,0.01,1.8284,551709638,7.03,7.83,9.2125,11.96,3878518755,5310327530,0.811,100,4.279193901128632,35.72,-0.14,-0.39895923844222,298478612.0,0.13,1291910400000,-412777.0,42049600.0,1.27,1.803,16620.0,7.62,31.49,日发精机,43.121,755380872
通用机械,S6401,14,SH603757,18.16859136630447,2.1323,11,1.8,False,0.01,2.8375,164248000,19.23,2.22,24.9558,8.57,3158489040,3222621090,5.2,100,18.03149491242172,56.63,0.0,24.19337829461004,25951950.0,0.34,1499702400000,461919.0,1353941.0,1.67,2.472,11130.0,0.8200000000000001,43.98,大元泵业,14.555,167583000
通用机械,S6401,15,SZ300809,,9.0374,11,1.61,False,0.01,2.268,45495000,20.16,4.79,56.154,15.52,917179200,3163507200,0.992,100,5.387017415608215,-8.74,-0.2,133.4449818206419,42109706.49,0.32,1575388800000,194741.0,2100065.0,1.21,2.223,2013.0,4.62,44.01,华辰装备,41.95,156920000
通用机械,S6401,16,SH601100,82.47196892038211,12.017,11,1.55,False,0.01,15.3738,1305360000,86.01,3.59,52.8728,-23.29,112274013600,112274013600,0.6980000000000001,100,38.3771581264688,1168.47,0.58,57.31476414715275,1114506391.0,1.31,1319731200000,-6507331.109999999,13009305.0,0.86,13.895,84258.0,1.0,3.39,恒立液压,41.741,1305360000
通用机械,S6401,17,SZ002272,,1.5921,11,1.54,False,0.01,1.6155,330308063,5.26,3.67,,-14.19,1737420411,2295884800,0.0,100,6.426529862867916,38.25,0.0,57.43342354249945,55021244.0,0.08,1221753600000,38835.0,10411200.0,1.12,1.609,11202.0,3.15,254.41,川润股份,26.319,436480000
通用机械,S6401,18,SH601882,94.35363429670609,4.3855,11,1.08,False,0.01,6.2323,522000000,15.97,5.38,20.8652,34.17,8336340000,8336340000,1.49,100,13.68996056959969,664.96,-0.13,36.77526009540679,111570458.0,0.17,1478448000000,-1480662.0,7028640.0,1.67,5.704,13509.0,1.35,44.0,海天精工,44.15,522000000
通用机械,S6401,19,SZ300441,52.06596779226957,3.1059,11,0.96,False,0.01,4.9108,630586796,10.49,2.6,13.4946,15.66,6614855490,6893920037,0.0,100,11.48034799656664,437.48,0.29,34.11205817970486,112931179.4,0.1,1429718400000,-7677279.0,10803780.0,1.35,4.902,8357.0,1.71,44.04,鲍斯股份,43.445,657189708
通用机械,S6401,20,SH600841,72.46092397945945,1.1486,11,0.75,False,0.01,2.0116,521892530,9.38,2.58,104.3426,-13.23,4895351931,8129550605,0.885,100,6.296248983432452,132.48,0.21,43.38997552484079,31101516.0,0.07,763315200000,2679380.0,3333700.0,0.42,2.013,6802.0,0.64,177.88,上柴股份,32.84,866689830
通用机械,S6401,21,SH603315,-7.140180732060031,4.0379,11,0.66,False,0.01,2.698,219950901,12.15,2.24,,5.47,2672403447,3730369108,1.235,100,6.886758302554728,60.4,0.0,19.47297992829231,25728558.0,0.08,1429804800000,5095878.0,2121700.0,1.9,2.7,6489.0,0.96,44.01,福鞍股份,39.797,307026264
通用机械,S6401,22,SH900920,72.46092397945945,0.3755,11,0.64,False,0.001,0.6577000000000001,344797300,0.475,1.69,34.1164,9.45,163778718,411677669,0.0,100,6.296248983432452,143.84,-0.21,43.38997552484079,217589.0,0.003,757008000000,0.0,458640.0,0.71,0.66,1078.0,0.13,52.96,上柴B股,10.746,866689830
通用机械,S6401,23,SZ002685,,0.6541,11,0.62,False,0.01,1.2784,780899391,4.88,3.71,,20.2,3810789028,4917530328,0.0,100,-24.4313661874225,57.09,0.0,-10.63182213443845,77353415.4,0.03,1339430400000,-3570152.0,15779680.0,0.75,1.277,18058.0,2.02,-9.11,华东重机,,1007690641
通用机械,S6401,24,SZ300257,60.47008834699066,4.2806,11,0.5700000000000001,False,0.01,2.9008,817715633,14.0,3.38,55.6434,2.78,11448018862,13910890252,0.214,100,6.73453017711578,23.19,-0.14,17.56050033892305,34606070.5,0.08,1313683200000,2753548.0,2462666.0,1.08,2.881,10962.0,0.3,22.86,开山股份,48.703,993635018
通用机械,S6401,25,SH605389,35.44146253993923,5.8406,11,0.55,False,0.01,3.5349,24333400,60.05,3.27,34.8258,53.19,1461220670,5844870670,0.5,100,,27.66,0.1,42.28790682615748,77628767.0,0.33,1616342400000,-1627211.0,1286329.0,0.88,3.473,8220.0,5.29,44.01,长龄液压,22.027,97333400
通用机械,S6401,26,SH603667,23.50460377072854,1.3868,11,0.55,False,0.01,1.5559,263128517,9.18,3.29,11.084,23.24,2415519786,2683618776,1.852,100,4.656753901907269,1.73,-0.11,23.86235645460591,20220988.0,0.05,1477324800000,2800171.0,2194990.0,0.86,1.512,4677.0,0.8300000000000001,43.98,五洲新春,31.747,292333200
通用机械,S6401,27,SH603486,121.9019064646464,15.1333,11,0.53,False,0.01,40.9216,560140000,224.55,3.83,92.5423,154.42,125779437000,128564760814,0.223,100,31.43150769683344,1225.03,0.5,43.18088917564291,478114491.0,1.18,1527436800000,-36819317.0,2167993.0,0.72,37.487,42830.0,0.39,44.01,科沃斯,137.655,572544025
通用机械,S6401,28,SZ300420,13.82868479384964,2.7513,11,0.49,False,0.01,1.7674,1036894394,4.09,3.44,,-8.46,4240898071,4566008764,0.5640000000000001,100,7.228432763848429,284.22,0.0,22.79333492888142,161174336.14,0.02,1424102400000,-1817079.0,39458392.0,1.16,1.748,18782.0,3.81,44.01,五洋停车,29.306,1116383561
通用机械,S6401,29,SH600481,,4.4495,11,0.48,False,0.01,4.565,1627255808,6.25,2.73,25.7239,60.67,10170348800,10170348800,0.321,100,8.611432854549001,479.51,0.0,17.73980157965063,173853527.0,0.03,1050940800000,9574589.0,27537900.0,0.67,4.596,29790.0,1.69,46.41,双良节能,52.822,1627255808
通用机械,S6401,30,SZ002795,-46.7482100076197,3.0868,11,0.47,False,0.01,3.3285,177496250,10.76,3.36,36.5531,12.79,1909859650,2152000000,0.0,100,1.986290474091909,27.07,-0.19,11.46344426283021,21922960.0,0.05,1461772800000,-1321193.0,2047100.0,0.55,3.331,38981.0,1.15,43.97,永和智控,171.639,200000000
通用机械,S6401,31,SZ300430,,3.9685,11,0.39,False,0.01,1.9489,256619184,12.71,6.24,28.0425,45.42,3261629829,3457233068,0.126,100,5.463841266152563,97.19,0.08,49.44604923776619,293620132.15,0.05,1426694400000,-1155300.0,23139363.0,0.76,1.949,11150.0,9.02,44.0,诚益通,36.592,272008896
通用机械,S6401,32,SZ200706,,0.5168,11,0.35,False,0.01,1.1895,158600000,2.9,2.08,64.9997,2.47,459940000,1167540000,0.0,100,-37.2642351124633,23.56,0.0,-3.423464240396356,181376.0,0.01,859219200000,0.0,62600.0,0.39,1.189,563.0,0.04,92.86,瓦轴B,,402600000
通用机械,S6401,33,SZ002747,41.19681310744141,11.9224,11,0.32,False,0.01,18.0655,740115191,38.1,4.11,86.6636,27.77,28198388777,32027221036,0.0,100,8.597526844192846,2777.64,0.08,33.45057772660236,229162332.59,0.12,1426780800000,-5576957.0,5969303.0,0.79,18.057,46373.0,0.81,43.97,埃斯顿,219.188,840609476
通用机械,S6401,34,SZ002426,,1.284,11,0.31,False,0.01,2.4773,2943381924,3.28,3.98,37.8783,53.99,9654292711,11288178118,0.0,100,1.435615217427778,11.11,0.0,-31.13504352893495,299135292.03,0.01,1275926400000,7044024.0,90802890.0,0.67,2.485,29927.0,3.08,30.09,胜利精密,172.562,3441517719
通用机械,S6401,35,SZ300024,-20.91647290793212,6.1573,11,0.29,False,0.01,3.4699,1517130928,10.54,3.62,1590.9805,-14.31,15990559981,16444925563,0.0,100,-8.227275341612579,237.85,-0.09,-4.174461546156438,256544625.29,0.03,1256832000000,-13812843.0,24029405.0,1.41,3.467,143906.0,1.58,88.82,机器人,,1560239617
通用机械,S6401,36,SH603915,59.28539136547968,7.0469,11,0.27,False,0.01,7.0009,124927400,37.2,2.4,36.711,40.91,4647299280,17578763280,0.672,100,16.54195904958646,206.14,0.43,33.76256297987641,38878606.0,0.1,1560441600000,-4024066.0,1050305.0,0.49,6.691,5959.0,0.84,43.96,国茂股份,43.277,472547400
通用机械,S6401,37,SZ000410,-24.48009948583655,4.5938,11,0.24,False,0.01,27.2654,1680914444,4.19,3.83,,13.55,7043031520,7056110605,0.0,100,-105.5954730408853,129.22,-0.24,-19.64720857156304,13908230.0,0.01,837619200000,859608.0,3305400.0,0.63,27.933,155420.0,0.2,44.23,ST沈机,,1684035944
通用机械,S6401,38,SZ000811,,1.7014,11,0.1,False,0.01,1.7256,745821693,10.32,4.56,15.2678,18.08,7696879872,7697046137,0.484,100,7.111070225980648,707.01,-0.19,25.41985319154318,307854581.45,0.01,896284800000,13835048.0,29695995.0,0.49,1.726,25982.0,3.98,0.0,冰轮环境,26.651,745837804
通用机械,S6401,39,SZ000530,-54.34833317733592,1.8635,11,0.0,False,0.01,0.9776,598653628,3.88,1.03,38.1594,-20.16,2322776077,3271664527,0.258,100,1.53308234805903,318.78,0.26,-2.306508057130452,19836805.2,0.0,755280000000,-506340.0,5133470.0,0.52,0.977,18537.0,0.86,150.0,冰山冷热,64.012,843212507
通用机械,S6401,40,SZ002633,5.190365234592287,6.1616,11,0.0,False,0.01,2.3328,149418750,7.51,5.86,116.2881,4.16,1122134813,1126500000,0.0,100,-4.933077707594402,-36.83,-0.27,15.98274839084031,21823771.38,0.0,1321891200000,1642162.0,2903182.0,1.84,2.332,10204.0,1.94,27.79,申科股份,,150000000
通用机械,S6401,41,SZ200530,-54.34833317733592,0.6712,11,0.0,False,0.01,0.3521,241500000,1.68,1.79,13.7442,-5.62,405720000,1416597012,0.0,100,1.53308234805903,118.66,0.0,-2.306508057130452,243231.0,0.0,890323200000,0.0,146260.0,0.77,0.352,812.0,0.06,0.0,冰山B,23.055,843212507
通用机械,S6401,42,SZ002444,38.5853054809004,4.327,11,0.0,False,0.01,4.0344,1081550096,34.83,2.33,56.4924,11.96,37670389844,39825962676,0.0,100,16.26409438433868,456.38,-0.17,29.23992054656754,194490767.82,0.0,1278950400000,1373076.0,5593751.0,0.9,4.036,48338.0,0.52,-5.34,巨星科技,27.943,1143438492
通用机械,S6401,43,SZ300861,-10.84295709365573,26.2939,11,-0.05,False,0.01,9.6446,40010000,83.06,3.77,102.2164,57.24,3323230600,33224830600,0.602,100,,39.44,-0.16,-12.69293811079311,151181745.71,-0.04,1598198400000,9144211.0,1795047.0,1.19,9.117,6999.0,4.49,60.1,美畅股份,63.613,400010000
通用机械,S6401,44,SZ300193,18.92964883286448,5.6975,11,-0.14,False,0.01,3.2298,426336609,14.08,2.91,23.8134,103.39,6002819455,6736560005,3.762,100,8.548263396119834,50.77,-0.28,34.82549535904813,104015789.45,-0.02,1300723200000,-9727216.0,7347211.0,1.18,3.068,13706.0,1.72,-3.74,佳士科技,35.36,478448864
通用机械,S6401,45,SZ300470,29.41786249311626,8.3651,11,-0.2,False,0.01,4.0658,183742773,39.31,3.2,47.8575,-17.01,7222928407,8183805497,0.509,100,13.62730558869639,254.04,0.03,19.66952888945028,54216569.94,-0.08,1434038400000,-836444.0,1368140.0,0.9400000000000001,3.983,15660.0,0.74,43.99,中密控股,35.092,208186352
通用机械,S6401,46,SZ300780,-5.079107852882759,4.3987,11,-0.28,False,0.01,1.9747,63851000,14.37,1.8,14.0175,-13.33,917538870,2107647900,0.835,100,9.013533176327423,3.97,-0.48,3.821703899217277,8096839.0,-0.04,1559232000000,207405.0,559400.0,0.6900000000000001,1.974,2598.0,0.88,44.04,德恩精工,22.734,146670000
通用机械,S6401,47,SZ002760,41.68095492632708,2.6368,11,-0.29,False,0.01,3.2094,76106922,23.7,6.44,18.8899,40.91,1803734051,2085600000,0.506,100,10.68046398890757,118.43,0.04,35.75678435044234,73233746.52,-0.07,1433952000000,4120227.0,3077946.0,0.6000000000000001,3.16,11477.0,4.04,44.04,凤形股份,31.152,88000000
通用机械,S6401,48,SZ000837,17.36415417251564,1.0043,11,-0.41,False,0.01,2.2445,693099024,7.2,2.9,10.8415,3.75,4990312973,4992270552,0.0,100,11.20640361152576,314.65,-0.28,42.99331985588621,32922599.4,-0.03,906912000000,-1833495.0,4532252.0,0.8200000000000001,2.243,32779.0,0.65,0.0,秦川机床,20.173,693370910
通用机械,S6401,49,SH603617,38.94236481350322,2.4561,11,-0.5,False,0.01,3.0646,199460557,9.95,1.7,20.8199,2.98,1984632542,1984632542,3.015,100,15.95910421349891,92.55,-0.2,19.3252223808716,19115343.0,-0.05,1499011200000,-1518469.0,1916874.0,1.09,2.803,3530.0,0.96,44.01,君禾股份,17.671,199460557
通用机械,S6401,50,SZ002598,14.12666759997874,1.7264,11,-0.5700000000000001,False,0.01,2.4118,269095163,6.95,2.58,103.32,12.1,1870211383,2168400000,0.0,100,9.957921274152964,-24.23,0.14,23.35443053493316,26505936.0,-0.04,1309968000000,490474.0,3812300.0,0.6000000000000001,2.413,26851.0,1.42,105.9,山东章鼓,24.663,312000000
通用机械,S6401,51,SH601369,38.71867124596113,1.5262,11,-0.61,False,0.01,2.0086,1650801389,8.1,3.56,10.3133,16.25,13371491251,13591477887,3.457,100,10.59710673111437,-5.75,0.25,33.00436356422298,93515014.0,-0.05,1272384000000,-3253683.0,11399945.0,1.23,1.879,59386.0,0.6900000000000001,24.32,陕鼓动力,18.182,1677960233
通用机械,S6401,52,SZ300154,12.18459353430978,4.0112,11,-0.64,False,0.01,1.8184,321352150,6.25,2.7,20.0223,12.2,2008450938,2845600000,2.4,100,5.130325256330058,-20.45,-0.16,55.64121929748613,18072734.0,-0.04,1293552000000,-35968.0,2854100.0,0.62,1.746,7235.0,0.89,3.12,瑞凌股份,33.38,455296000
通用机械,S6401,53,SH605100,29.32490657293456,1.9643,11,-0.65,False,0.01,1.9821,21700000,39.62,0.93,16.0572,-8.98,859754000,3435054000,1.767,100,15.52891907711897,-29.04,-0.03,36.68873686464582,11750172.0,-0.26,1597075200000,-828970.0,295700.0,1.07,1.915,2075.0,1.36,44.0,华丰股份,16.913,86700000
通用机械,S6401,54,SZ002122,32.35909346570516,4.6539,11,-0.7000000000000001,False,0.01,2.1127,1188000000,2.85,2.79,43.0401,33.18,3385800000,3424949025,0.0,100,11.06606155046777,-62.86,0.0,-25.17084566283891,13690306.0,-0.02,1175011200000,-1146000.0,4776200.0,0.72,2.111,18865.0,0.4,141.41,ST天马,19.529,1201736500
通用机械,S6401,55,SZ300817,29.67971032396233,3.3989,11,-0.72,False,0.01,2.8353,41932800,20.65,2.5,,-8.07,865912320,2504365920,1.009,100,9.975409521455198,37.29,0.0,27.65567609737971,15856064.96,-0.15,1581955200000,0.0,767112.0,0.51,2.757,2899.0,1.83,43.98,双飞股份,28.686,121276800
通用机械,S6401,56,SZ002559,33.38822462200828,2.1049,11,-0.75,False,0.01,2.2239,474118315,6.65,3.43,25.8587,27.98,3152886795,3702208030,2.256,100,9.10966199177873,22.52,-0.6000000000000001,15.40021815950625,54037711.3,-0.05,1299081600000,-2001867.0,7996460.0,1.0,2.118,18249.0,1.69,-4.0,亚威股份,24.22,556723012
通用机械,S6401,57,SZ300943,10.47797843335225,5.8246,11,-0.78,False,0.01,4.1435,29014567,24.03,3.26,49.7128,146.51,697220045,3265196400,0.416,100,,-17.77,0.38,12.62958057427295,48505139.79,-0.19,1612886400000,-2307102.0,2030509.0,0.66,4.073,1831.0,7.0,269.77,春晖智控,41.874,135880000
通用机械,S6401,58,SZ002896,19.19826837929193,2.38,11,-0.8200000000000001,False,0.01,2.962,104000000,19.35,2.0,10.437,-7.07,2012400000,2012400000,1.59,100,11.55974458976267,66.98,0.31,29.46107103539206,16847797.46,-0.16,1503936000000,-138754.0,869342.0,0.68,2.829,10390.0,0.84,44.0,中大力德,25.741,104000000
通用机械,S6401,59,SH600421,,17.4529,11,-0.84,False,0.01,72.8301,195600000,12.95,3.68,,34.2,2533020000,2533020000,0.0,100,32.36168479115822,99.34,0.39,470.0397580098182,12757522.0,-0.11,1086537600000,0.0,988500.0,0.5,71.944,8873.0,0.51,113.71,华嵘控股,265.173,195600000
通用机械,S6401,60,SH605060,3.815685237581134,5.3476,11,-0.88,False,0.01,2.1484,60000000,15.68,0.9500000000000001,23.0147,2.65,940800000,3763200000,2.13,100,,-14.47,0.0,6.040550879922235,17816369.0,-0.14,1614528000000,-2093961.0,1134103.0,0.8200000000000001,2.055,2351.0,1.89,44.0,联德股份,22.181,240000000
